
Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2014-05-16T08:27:14PDT



Main Information Table for Searching NED within 75.000 arcmin of 48.563938, -67.592281



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
5162|GALEXASC J032200.51-680055.5  | 50.50215 | -68.01544 |UvS||||     | 50.739|0|0|3|0|0|0|0
5163|GALEXASC J032307.89-673600.2  | 50.78291 | -67.60008 |UvS||||     | 50.743|0|0|4|0|0|0|0
5164|MRSS 054-105898| 50.05004 | -68.22710 |G||||19.4r| 50.744|0|0|0|0|0|0|0
5165|MRSS 054-105505| 50.08105 | -68.21652 |G||||19.5r| 50.744|0|0|0|0|0|0|0
5166|GALEXASC J031748.12-682212.0  | 49.45051 | -68.37003 |UvS||||     | 50.746|0|0|4|0|0|0|0
5167|GALEXASC J032132.34-670708.2  | 50.38478 | -67.11896 |UvS||||     | 50.749|0|0|4|0|0|0|0
5168|MRSS 054-152543| 46.34493 | -67.62852 |G||||18.9r| 50.757|0|0|0|0|0|0|0
5169|GALEXASC J031907.02-665320.1  | 49.77926 | -66.88892 |UvS||||     | 50.760|0|0|3|0|0|0|0
5170|MRSS 083-182625| 50.19192 | -67.02531 |G||||19.1r| 50.762|0|0|0|0|0|0|0
5171|MRSS 054-100098| 50.52365 | -68.00156 |G||||19.7r| 50.764|0|0|0|0|0|0|0
5172|GALEXASC J030553.11-675317.7  | 46.47133 | -67.88828 |UvS||||     | 50.766|0|0|4|0|0|0|0
5173|GALEXASC J032132.06-680511.6  | 50.38363 | -68.08712 |G||||17.7r| 50.767|0|0|3|0|0|0|0
5174|GALEXASC J031821.51-665042.5  | 49.58967 | -66.84515 |UvS||||     | 50.767|0|0|4|0|0|0|0
5175|GALEXASC J030529.36-674434.3  | 46.37236 | -67.74288 |UvS||||     | 50.773|0|0|3|0|0|0|0
5176|GALEXASC J031403.21-664448.4  | 48.51377 | -66.74623 |G||||19.27| 50.776|0|0|5|1|0|0|0
5177|MRSS 082-061117| 47.46388 | -66.86073 |G||||18.8r| 50.785|0|0|0|0|0|0|0
5178|GALEXASC J032052.53-670210.6  | 50.21891 | -67.03629 |UvS||||     | 50.786|0|0|4|0|0|0|0
5179|GALEXASC J032047.21-670136.1  | 50.19671 | -67.02671 |UvS||||     | 50.788|0|0|3|0|0|0|0
5180|GALEXASC J031226.14-664552.0  | 48.10858 | -66.76434 |G||||18.78| 50.794|0|0|5|1|0|0|0
5181|MRSS 054-130248| 48.08115 | -68.41932 |G||||19.0r| 50.794|0|0|0|0|0|0|0
5182|GALEXASC J030543.75-675040.4  | 46.43231 | -67.84457 |UvS||||     | 50.798|0|0|3|0|0|0|0
5183|MRSS 054-097075| 50.78260 | -67.65178 |G||||19.2r| 50.804|0|0|0|0|0|0|0
5184|MRSS 054-118119| 49.06302 | -68.41825 |G||||19.2r| 50.811|0|0|0|0|0|0|0
5185|GALEXASC J031747.27-664904.5  | 49.44690 | -66.81752 |G||||18.71| 50.814|0|0|5|1|0|0|0
5186|GALEXASC J032305.12-673026.9  | 50.77136 | -67.50748 |UvS||||     | 50.831|0|0|4|0|0|0|0
5187|GALEXASC J032121.24-670530.0  | 50.33851 | -67.09168 |UvS||||     | 50.836|0|0|4|0|0|0|0
5188|GALEXASC J030624.15-680005.7  | 46.60065 | -68.00161 |UvS||||     | 50.837|0|0|3|0|0|0|0
5189|GALEXASC J031317.65-682605.2  | 48.32355 | -68.43479 |UvS||||     | 50.838|0|0|4|0|0|0|0
5190|GALEXASC J031934.72-665508.4  | 49.89471 | -66.91900 |UvS||||     | 50.839|0|0|4|0|0|0|0
5191|GALEXASC J032238.88-675311.3  | 50.66201 | -67.88648 |UvS||||     | 50.847|0|0|3|0|0|0|0
5192|GALEXASC J032225.30-671609.2  | 50.60542 | -67.26923 |UvS||||     | 50.847|0|0|4|0|0|0|0
5193|GALEXASC J032241.80-672019.5  | 50.67418 | -67.33877 |UvS||||     | 50.849|0|0|4|0|0|0|0
5194|GALEXASC J030707.98-680634.5  | 46.78327 | -68.10960 |UvS||||     | 50.849|0|0|4|0|0|0|0
5195|GALEXASC J031812.63-665010.3  | 49.55265 | -66.83620 |UvS||||     | 50.850|0|0|4|0|0|0|0
5196|GALEXASC J030908.41-681726.1  | 47.28504 | -68.29060 |UvS||||     | 50.851|0|0|4|0|0|0|0
5197|GALEXASC J031719.51-682322.7  | 49.33129 | -68.38964 |UvS||||     | 50.857|0|0|3|0|0|0|0
5198|GALEXASC J032227.95-675554.4  | 50.61650 | -67.93180 |UvS||||     | 50.862|0|0|4|0|0|0|0
5199|APMUKS(BJ) B031001.02-670027.7| 47.66243 | -66.81981 |G||||19.75| 50.864|0|0|1|1|0|0|0
5200|GALEXASC J032120.86-680650.0  | 50.33694 | -68.11391 |UvS||||     | 50.868|0|0|4|0|0|0|0
5201|GALEXASC J031549.93-682538.0  | 48.95808 | -68.42723 |UvS||||     | 50.873|0|0|3|0|0|0|0
5202|GALEXASC J030805.66-681240.7  | 47.02359 | -68.21133 |UvS||||     | 50.874|0|0|4|0|0|0|0
5203|MRSS 082-028319| 49.39716 | -66.80801 |G||||19.2r| 50.887|0|0|0|0|0|0|0
5204|GALEXASC J031715.16-682333.6  | 49.31320 | -68.39269 |UvS||||     | 50.893|0|0|4|0|0|0|0
5205|GALEXASC J031341.08-682620.1  | 48.42117 | -68.43893 |UvS||||     | 50.900|0|0|3|0|0|0|0
5206|SUMSS J031946-665557| 49.94471 | -66.93261 |RadioS|||| 0.79| 50.909|1|0|2|0|0|0|0
5207|2MASX J03214121-6804132| 50.42192 | -68.07033 |G||||16.8r| 50.910|0|0|9|0|0|2|0
5208|GALEXASC J031851.19-665210.9  | 49.71331 | -66.86970 |UvS||||     | 50.910|0|0|4|0|0|0|0
5209|GALEXASC J032246.19-672126.5  | 50.69247 | -67.35732 |G||||19.1r| 50.913|0|0|4|0|0|0|0
5210|GALEXASC J030546.70-675158.4  | 46.44461 | -67.86623 |UvS||||     | 50.914|0|0|4|0|0|0|0
5211|MRSS 054-098604| 50.65127 | -67.90172 |G||||18.9r| 50.929|0|0|0|0|0|0|0
5212|MRSS 082-070527| 46.93162 | -67.02277 |G||||20.1r| 50.940|0|0|0|0|0|0|0
5213|MRSS 054-108440| 49.84871 | -68.29094 |G||||19.3r| 50.942|0|0|0|0|0|0|0
5214|MRSS 054-097239| 50.77851 | -67.51470 |G||||19.5r| 50.944|0|0|0|0|0|0|0
5215|GALEXASC J030530.52-674609.5  | 46.37719 | -67.76932 |UvS||||     | 50.944|0|0|4|0|0|0|0
5216|GALEXASC J032256.41-674751.3  | 50.73504 | -67.79760 |UvS||||     | 50.950|0|0|4|0|0|0|0
5217|GALEXASC J030533.51-674742.7  | 46.39070 | -67.79466 |G||||17.8r| 50.958|0|0|4|0|0|0|0
5218|MRSS 054-120568| 48.86588 | -68.43450 |G||||17.7r| 50.986|0|0|0|0|0|0|0
5219|GALEXASC J031205.80-682502.5  | 48.02505 | -68.41776 |G||||18.1r| 50.987|0|0|4|0|0|0|0
5220|MRSS 054-126648| 48.37313 | -68.43909 |G||||18.5r| 50.989|0|0|0|0|0|0|0
5221|GALEXASC J032041.05-670041.5  | 50.17101 | -67.01114 |G||||18.4r| 50.990|0|0|4|0|0|0|0
5222|GALEXASC J031707.45-682354.8  | 49.28107 | -68.39857 |UvS||||     | 50.992|0|0|4|0|0|0|0
5223|GALEXASC J030534.35-672443.7  | 46.39314 | -67.41216 |UvS||||     | 50.995|0|0|4|0|0|0|0
5224|GALEXASC J031124.97-664716.3  | 47.85407 | -66.78789 |UvS||||     | 51.009|0|0|3|0|0|0|0
5225|GALEXASC J032152.84-680241.8  | 50.47017 | -68.04496 |UvS||||     | 51.009|0|0|4|0|0|0|0
5226|GALEXASC J030610.43-675754.8  | 46.54347 | -67.96523 |UvS||||     | 51.013|0|0|4|0|0|0|0
5227|MRSS 082-038323| 48.80470 | -66.74701 |G||||19.2r| 51.025|0|0|0|0|0|0|0
5228|GALEXASC J031020.28-682134.1  | 47.58453 | -68.35949 |UvS||||     | 51.034|0|0|3|0|0|0|0
5229|GALEXASC J032205.78-671150.4  | 50.52411 | -67.19736 |UvS||||     | 51.037|0|0|4|0|0|0|0
5230|MRSS 054-111609| 49.59240 | -68.35055 |G||||19.4r| 51.043|0|0|0|0|0|0|0
5231|GALEXASC J030519.50-673638.0  | 46.33150 | -67.61015 |G||||18.7r| 51.049|0|0|4|0|0|0|0
5232|MRSS 054-147463| 46.68870 | -68.06473 |G||||19.7r| 51.050|0|0|0|0|0|0|0
5233|2XMM J031718.8-664739| 49.32604 | -66.79437 |XrayS||||     | 51.050|0|0|0|0|0|0|0
5234|GALEXASC J032301.68-674559.6  | 50.75703 | -67.76657 |UvS||||     | 51.054|0|0|3|0|0|0|0
5235|GALEXASC J032254.97-672356.3  | 50.72905 | -67.39900 |UvS||||     | 51.054|0|0|3|0|0|0|0
5236|GALEXASC J032108.10-680838.1  | 50.28379 | -68.14394 |UvS||||     | 51.055|0|0|4|0|0|0|0
5237|MRSS 082-036346| 48.91618 | -66.75236 |G||||20.1r| 51.058|0|0|0|0|0|0|0
5238|2MASX J03115999-6825005| 48.00000 | -68.41681 |G||||16.4r| 51.068|0|0|13|0|0|2|0
5239|GALEXASC J031630.79-682501.1  | 49.12830 | -68.41697 |UvS||||     | 51.080|0|0|4|0|0|0|0
5240|GALEXASC J031819.09-682113.2  | 49.57958 | -68.35369 |UvS||||     | 51.081|0|0|3|0|0|0|0
5241|MRSS 054-101146| 50.43487 | -68.06838 |G||||18.8r| 51.088|0|0|0|0|0|0|0
5242|GALEXASC J032142.80-670800.8  | 50.42836 | -67.13356 |UvS||||     | 51.098|0|0|3|0|0|0|0
5243|GALEXASC J031638.41-682451.0  | 49.16007 | -68.41419 |UvS||||     | 51.101|0|0|4|0|0|0|0
5244|GALEXASC J030920.62-681831.5  | 47.33592 | -68.30877 |UvS||||     | 51.117|0|0|3|0|0|0|0
5245|MRSS 082-072172| 46.83617 | -67.06074 |G||||20.1r| 51.124|0|0|0|0|0|0|0
5246|GALEXASC J031537.91-682604.5  | 48.90797 | -68.43461 |UvS||||     | 51.127|0|0|3|0|0|0|0
5247|GALEXASC J030837.18-665611.3  | 47.15495 | -66.93649 |UvS||||     | 51.142|0|0|4|0|0|0|0
5248|MRSS 054-124954| 48.50652 | -68.44452 |G||||19.0r| 51.151|0|0|0|0|0|0|0
5249|GALEXASC J032231.00-671636.7  | 50.62920 | -67.27689 |UvS||||     | 51.175|0|0|3|0|0|0|0
5250|GALEXASC J031823.97-665024.2  | 49.59941 | -66.83945 |G||||18.16| 51.176|0|0|4|1|0|0|0
5251|GALEXASC J032309.37-674146.1  | 50.78999 | -67.69586 |G||||17.4r| 51.178|0|0|4|0|0|0|0
5252|GALEXASC J031023.63-682152.7  | 47.59847 | -68.36465 |UvS||||     | 51.178|0|0|3|0|0|0|0
5253|GALEXASC J030552.36-671822.9  | 46.46820 | -67.30638 |UvS||||     | 51.180|0|0|4|0|0|0|0
5254|GALEXASC J032301.40-672602.9  | 50.75587 | -67.43416 |UvS||||     | 51.185|0|0|4|0|0|0|0
5255|MRSS 054-096844| 50.80164 | -67.63398 |G||||19.5r| 51.193|0|0|0|0|0|0|0
5256|GALEXASC J031921.49-681754.7  | 49.83954 | -68.29853 |UvS||||     | 51.199|0|0|4|0|0|0|0
5257|GALEXASC J031255.58-682611.5  | 48.23160 | -68.43653 |UvS||||     | 51.202|0|0|4|0|0|0|0
5258|MRSS 082-062089| 47.41032 | -66.86500 |G||||20.2r| 51.203|0|0|0|0|0|0|0
5259|MRSS 054-151534| 46.38940 | -67.81062 |G||||18.6r| 51.206|0|0|0|0|0|0|0
5260|MRSS 054-097697| 50.72352 | -67.83294 |G||||19.8r| 51.216|0|0|0|0|0|0|0
5261|GALEXASC J031051.87-664815.4  | 47.71614 | -66.80429 |UvS||||     | 51.223|0|0|4|0|0|0|0
5262|GALEXASC J031510.84-682630.0  | 48.79519 | -68.44168 |UvS||||     | 51.228|0|0|4|0|0|0|0
5263|MRSS 054-101092| 50.43823 | -68.07092 |G||||18.4r| 51.235|0|0|0|0|0|0|0
5264|GALEXASC J032022.75-681322.6  | 50.09482 | -68.22297 |UvS||||     | 51.236|0|0|4|0|0|0|0
5265|GALEXASC J030930.82-665219.0  | 47.37845 | -66.87197 |UvS||||     | 51.239|0|0|4|0|0|0|0
5266|MRSS 082-047075| 48.28589 | -66.74509 |G||||19.7r| 51.242|0|0|0|0|0|0|0
5267|GALEXASC J031629.52-682513.0  | 49.12303 | -68.42030 |UvS||||     | 51.244|0|0|3|0|0|0|0
5268|MRSS 082-053001| 47.93888 | -66.77329 |G||||19.6r| 51.246|0|0|0|0|0|0|0
5269|GALEXASC J031706.79-664703.5  | 49.27830 | -66.78433 |UvS||||     | 51.246|0|0|3|0|0|0|0
5270|GALEXASC J032136.68-670652.3  | 50.40284 | -67.11455 |UvS||||     | 51.246|0|0|3|0|0|0|0
5271|GALEXASC J031518.58-664439.0  | 48.82744 | -66.74417 |UvS||||     | 51.255|0|0|3|0|0|0|0
5272|GALEXASC J030712.33-680746.8  | 46.80139 | -68.12967 |UvS||||     | 51.260|0|0|3|0|0|0|0
5273|2XMM J031814.5-664946| 49.55891 | -66.82970 |XrayS||||     | 51.265|0|0|0|0|0|0|0
5274|GALEXASC J031631.75-682511.1  | 49.13230 | -68.41977 |UvS||||     | 51.265|0|0|4|0|0|0|0
5275|GALEXASC J031017.83-682143.0  | 47.57433 | -68.36196 |UvS||||     | 51.266|0|0|4|0|0|0|0
5276|MRSS 082-035673| 48.95663 | -66.75150 |G||||19.7r| 51.268|0|0|0|0|0|0|0
5277|MRSS 082-065325| 47.22590 | -66.91199 |G||||19.9r| 51.279|0|0|0|0|0|0|0
5278|MRSS 082-035268| 48.98016 | -66.75297 |G||||19.9r| 51.282|0|0|0|0|0|0|0
5279|MRSS 054-112864| 49.48887 | -68.37359 |G||||18.9r| 51.286|0|0|0|0|0|0|0
5280|GALEXASC J031814.33-664945.7  | 49.55971 | -66.82938 |UvS||||     | 51.290|0|0|4|0|0|0|0
5281|GALEXASC J032311.43-674111.0  | 50.79763 | -67.68641 |UvS||||     | 51.296|0|0|4|0|0|0|0
5282|GALEXASC J030528.45-674658.2  | 46.36857 | -67.78285 |UvS||||     | 51.297|0|0|4|0|0|0|0
5283|GALEXASC J031244.62-682607.8  | 48.18592 | -68.43552 |UvS||||     | 51.301|0|0|4|0|0|0|0
5284|GALEXASC J032213.56-671241.5  | 50.55650 | -67.21154 |UvS||||     | 51.304|0|0|4|0|0|0|0
5285|MRSS 082-071448| 46.87836 | -67.03667 |G||||19.9r| 51.307|0|0|0|0|0|0|0
5286|MRSS 054-152924| 46.31991 | -67.59506 |G||||19.2r| 51.319|0|0|0|0|0|0|0
5287|MRSS 082-066926| 47.13302 | -66.93970 |G||||18.8r| 51.320|0|0|0|0|0|0|0
5288|GALEXASC J030632.70-680230.2  | 46.63629 | -68.04175 |UvS||||     | 51.321|0|0|4|0|0|0|0
5289|MRSS 083-182852| 50.18052 | -67.00695 |G||||20.0r| 51.325|0|0|0|0|0|0|0
5290|GALEXASC J032307.71-672836.0  | 50.78216 | -67.47669 |UvS||||     | 51.326|0|0|4|0|0|0|0
5291|GALEXASC J031350.62-664415.3  | 48.46095 | -66.73760 |UvS||||     | 51.337|0|0|4|0|0|0|0
5292|APMUKS(BJ) B030556.95-672102.3| 46.64543 | -67.15914 |G||||20.06| 51.341|0|0|1|1|0|0|0
5293|APMUKS(BJ) B031701.81-665856.0| 49.40305 | -66.80069 |G||||19.49| 51.346|0|0|1|1|0|0|0
5294|MRSS 054-101404| 50.48221 | -67.15878 |G||||17.8r| 51.348|0|0|0|0|0|0|0
5295|MRSS 054-104677| 50.15157 | -68.20522 |G||||19.5r| 51.349|0|0|0|0|0|0|0
5296|MRSS 082-053210| 47.92908 | -66.77252 |G||||19.2r| 51.355|0|0|0|0|0|0|0
5297|GALEXASC J031500.97-682642.8  | 48.75406 | -68.44524 |UvS||||     | 51.355|0|0|4|0|0|0|0
5298|GALEXASC J030516.79-673419.4  | 46.31996 | -67.57208 |UvS||||     | 51.357|0|0|4|0|0|0|0
5299|MRSS 054-097099| 50.79021 | -67.49307 |G||||19.3r| 51.369|0|0|0|0|0|0|0
5300|GALEXASC J032158.20-670952.9  | 50.49253 | -67.16470 |UvS||||     | 51.370|0|0|3|0|0|0|0
5301|GALEXASC J030738.08-670118.4  | 46.90867 | -67.02179 |UvS||||     | 51.375|0|0|4|0|0|0|0
5302|MRSS 054-152701| 46.32135 | -67.66003 |G||||19.5r| 51.376|0|0|0|0|0|0|0
5303|MRSS 054-097603| 50.73257 | -67.83079 |G||||17.9r| 51.380|0|0|0|0|0|0|0
5304|GALEXASC J031545.29-682613.5  | 48.93872 | -68.43709 |UvS||||     | 51.383|0|0|4|0|0|0|0
5305|MRSS 054-115272| 49.29272 | -68.40415 |G||||19.6r| 51.392|0|0|0|0|0|0|0
5306|MRSS 054-106313| 50.01380 | -68.25319 |G||||19.6r| 51.393|0|0|0|0|0|0|0
5307|GALEXASC J030524.02-674528.4  | 46.35119 | -67.75760 |G||||18.0r| 51.396|0|0|4|0|0|0|0
5308|GALEXASC J032035.73-681226.9  | 50.14848 | -68.20773 |G||||18.6r| 51.407|0|0|4|0|0|0|0
5309|APMUKS(BJ) B030614.41-671816.5| 46.71868 | -67.11334 |G||||20.49| 51.409|0|0|1|1|0|0|0
5310|GALEXASC J032312.26-673133.1  | 50.80236 | -67.52617 |G||||19.7r| 51.419|0|0|4|0|0|0|0
5311|GALEXASC J031754.82-682240.2  | 49.47845 | -68.37784 |UvS||||     | 51.425|0|0|4|0|0|0|0
5312|APMUKS(BJ) B030633.98-671539.2| 46.80060 | -67.06993 |G||||20.18| 51.426|0|0|1|1|0|0|0
5313|GALEXASC J030520.24-672941.0  | 46.33437 | -67.49475 |UvS||||     | 51.430|0|0|4|0|0|0|0
5314|GALEXASC J031946.34-665514.9  | 49.94311 | -66.92081 |UvS||||     | 51.443|0|0|4|0|0|0|0
5315|GALEXASC J030535.62-675020.3  | 46.39843 | -67.83898 |UvS||||     | 51.443|0|0|3|0|0|0|0
5316|GALEXASC J031045.43-682304.7  | 47.68931 | -68.38466 |UvS||||     | 51.449|0|0|3|0|0|0|0
5317|MRSS 054-108972| 49.80434 | -68.31248 |G||||20.1r| 51.454|0|0|0|0|0|0|0
5318|GALEXASC J031654.54-682447.0  | 49.22728 | -68.41308 |UvS||||     | 51.454|0|0|3|0|0|0|0
5319|GALEXASC J030834.33-681548.6  | 47.14308 | -68.26350 |UvS||||     | 51.458|0|0|3|0|0|0|0
5320|GALEXASC J031048.04-664807.6  | 47.70059 | -66.80237 |G||||19.81| 51.470|0|0|5|1|0|0|0
5321|GALEXASC J031400.27-682659.8  | 48.50114 | -68.44995 |UvS||||     | 51.480|0|0|4|0|0|0|0
5322|MRSS 054-106058| 50.03341 | -68.24891 |G||||19.3r| 51.481|0|0|0|0|0|0|0
5323|MRSS 054-151003| 46.42164 | -67.87020 |G||||19.0r| 51.482|0|0|0|0|0|0|0
5324|GALEXASC J031534.35-682629.5  | 48.89313 | -68.44154 |UvS||||     | 51.489|0|0|4|0|0|0|0
5325|GALEXASC J032235.66-671652.8  | 50.64862 | -67.28135 |UvS||||     | 51.489|0|0|4|0|0|0|0
5326|GALEXASC J030529.61-672430.2  | 46.37340 | -67.40841 |UvS||||     | 51.489|0|0|3|0|0|0|0
5327|MRSS 054-101358| 50.41559 | -68.09128 |G||||19.3r| 51.496|0|0|0|0|0|0|0
5328|GALEXASC J032255.98-672233.7  | 50.73327 | -67.37604 |UvS||||     | 51.501|0|0|4|0|0|0|0
5329|MRSS 054-150272| 46.66269 | -67.14301 |G||||17.7r| 51.511|0|0|0|0|0|0|0
5330|GALEXASC J031143.31-682503.9  | 47.93049 | -68.41740 |G||||17.9r| 51.512|0|0|4|0|0|0|0
5331|GALEXASC J031925.19-665337.8  | 49.85499 | -66.89386 |UvS||||     | 51.514|0|0|4|0|0|0|0
5332|ABELL S0331| 48.06443 | -68.43031 |GClstr||||17.3J| 51.518|1|0|0|1|0|0|0
5333|GALEXASC J031820.53-682138.8  | 49.58555 | -68.36079 |UvS||||     | 51.520|0|0|4|0|0|0|0
5334|GALEXASC J032247.64-675252.1  | 50.69852 | -67.88115 |UvS||||     | 51.522|0|0|4|0|0|0|0
5335|MRSS 054-101132| 50.43477 | -68.08173 |G||||18.1r| 51.529|0|0|0|0|0|0|0
5336|GALEXASC J031155.97-664548.0  | 47.98322 | -66.76334 |UvS||||     | 51.539|0|0|4|0|0|0|0
5337|GALEXASC J032105.16-680942.8  | 50.27109 | -68.16206 |G||||19.2r| 51.540|0|0|4|0|0|0|0
5338|GALEXASC J031438.75-682703.5  | 48.66177 | -68.45052 |G||||17.9r| 51.541|0|0|4|0|0|0|0
5339|GALEXASC J030914.89-665258.1  | 47.31206 | -66.88281 |UvS||||     | 51.541|0|0|3|0|0|0|0
5340|MRSS 054-138841| 47.38449 | -68.32859 |G||||19.9r| 51.543|0|0|0|0|0|0|0
5341|GALEXASC J031519.67-682643.7  | 48.83199 | -68.44550 |UvS||||     | 51.546|0|0|4|0|0|0|0
5342|GALEXASC J032012.15-681441.2  | 50.05064 | -68.24479 |UvS||||     | 51.546|0|0|4|0|0|0|0
5343|GALEXASC J032116.86-670346.1  | 50.32028 | -67.06282 |UvS||||     | 51.564|0|0|4|0|0|0|0
5344|MRSS 054-105133| 50.11232 | -68.22444 |G||||18.6r| 51.567|0|0|0|0|0|0|0
5345|GALEXASC J032305.77-672610.7  | 50.77408 | -67.43631 |UvS||||     | 51.570|0|0|3|0|0|0|0
5346|GALEXASC J032316.64-673619.6  | 50.81935 | -67.60546 |UvS||||     | 51.574|0|0|4|0|0|0|0
5347|MRSS 083-190216| 49.77705 | -66.87209 |G||||18.8r| 51.580|0|0|0|0|0|0|0
5348|GALEXASC J032137.67-670625.6  | 50.40698 | -67.10713 |UvS||||     | 51.581|0|0|4|0|0|0|0
5349|GALEXASC J030711.88-670357.5  | 46.79951 | -67.06599 |UvS||||     | 51.593|0|0|4|0|0|0|0
5350|GALEXASC J032259.48-674922.7  | 50.74786 | -67.82299 |UvS||||     | 51.595|0|0|4|0|0|0|0
5351|MRSS 082-071722| 46.86250 | -67.03630 |G||||19.0r| 51.601|0|0|0|0|0|0|0
5352|GALEXASC J031422.62-664356.2  | 48.59429 | -66.73228 |UvS||||     | 51.605|0|0|4|0|0|0|0
5353|GALEXASC J030612.90-675944.8  | 46.55379 | -67.99579 |UvS||||     | 51.610|0|0|4|0|0|0|0
5354|MRSS 054-119452| 48.95772 | -68.43977 |G||||17.8r| 51.612|0|0|0|0|0|0|0
5355|GALEXASC J031944.34-665452.8  | 49.93477 | -66.91468 |UvS||||     | 51.614|0|0|4|0|0|0|0
5356|SUMSS J032056-681045| 50.23425 | -68.17944 |RadioS|||| 1.52| 51.616|1|0|2|0|0|0|0
5357|MRSS 054-101118| 50.43509 | -68.08418 |G||||19.7r| 51.616|0|0|0|0|0|0|0
5358|MRSS 054-097050| 50.77678 | -67.77741 |G||||19.4r| 51.619|0|0|0|0|0|0|0
5359|GALEXASC J030737.39-681104.1  | 46.90583 | -68.18448 |UvS||||     | 51.619|0|0|3|0|0|0|0
5360|GALEXASC J031313.46-682651.1  | 48.30609 | -68.44753 |UvS||||     | 51.641|0|0|4|0|0|0|0
5361|GALEXASC J031534.38-664427.5  | 48.89327 | -66.74099 |UvS||||     | 51.649|0|0|4|0|0|0|0
5362|APMUKS(BJ) B030630.31-671544.4| 46.78540 | -67.07133 |G||||20.31| 51.653|0|0|1|1|0|0|0
5363|MRSS 082-056124| 47.75037 | -66.79082 |G||||20.1r| 51.676|0|0|0|0|0|0|0
5364|GALEXASC J032241.96-671753.6  | 50.67486 | -67.29823 |UvS||||     | 51.682|0|0|3|0|0|0|0
5365|GALEXASC J031217.30-682601.3  | 48.07359 | -68.43388 |G||||17.7r| 51.683|0|0|4|0|0|0|0
5366|MRSS 054-146879| 46.73186 | -68.10702 |G||||19.4r| 51.684|0|0|0|0|0|0|0
5367|GALEXASC J030536.21-675131.4  | 46.40230 | -67.85853 |G||||19.3r| 51.689|0|0|4|0|0|0|0
5368|MRSS 082-039775| 48.71458 | -66.73273 |G||||19.5r| 51.692|0|0|0|0|0|0|0
5369|GALEXASC J031625.16-682547.5  | 49.10486 | -68.42989 |UvS||||     | 51.704|0|0|4|0|0|0|0
5370|GALEXASC J032011.51-665655.6  | 50.04799 | -66.94878 |UvS||||     | 51.712|0|0|4|0|0|0|0
5371|GALEXASC J031338.13-682707.3  | 48.41029 | -68.45224 |G||||18.0r| 51.713|0|0|4|0|0|0|0
5372|MRSS 054-101594| 50.39589 | -68.10791 |G||||18.6r| 51.713|0|0|0|0|0|0|0
5373|GALEXASC J030659.62-680658.7  | 46.74842 | -68.11631 |UvS||||     | 51.715|0|0|4|0|0|0|0
5374|2MASX J03214155-6805371| 50.42329 | -68.09364 |G||||17.0r| 51.719|0|0|9|0|0|2|0
5375|GALEXASC J030534.96-675107.2  | 46.39568 | -67.85201 |UvS||||     | 51.719|0|0|4|0|0|0|0
5376|GALEXASC J030646.82-670703.5  | 46.69481 | -67.11764 |G||||19.69| 51.721|0|0|5|1|0|0|0
5377|GALEXASC J031141.39-664600.9  | 47.92247 | -66.76693 |UvS||||     | 51.721|0|0|3|0|0|0|0
5378|2MASXi J0321583-670912| 50.49300 | -67.15339 |G||||16.8r| 51.731|0|0|4|0|0|0|0
5379|MRSS 054-116194| 49.22026 | -68.41887 |G||||18.6r| 51.741|0|0|0|0|0|0|0
5380|GALEXASC J031457.39-682708.4  | 48.73915 | -68.45234 |UvS||||     | 51.753|0|0|4|0|0|0|0
5381|GALEXASC J031923.01-681829.5  | 49.84588 | -68.30820 |UvS||||     | 51.756|0|0|3|0|0|0|0
5382|GALEXASC J031411.04-682717.8  | 48.54604 | -68.45497 |UvS||||     | 51.763|0|0|4|0|0|0|0
5383|MRSS 054-098303| 50.71064 | -67.33270 |G||||19.2r| 51.764|0|0|0|0|0|0|0
5384|GALEXASC J031650.53-682514.3  | 49.21128 | -68.42028 |G||||18.1r| 51.765|0|0|4|0|0|0|0
5385|GALEXASC J032310.02-672716.1  | 50.79179 | -67.45449 |UvS||||     | 51.765|0|0|4|0|0|0|0
5386|GALEXASC J032252.34-675219.7  | 50.71809 | -67.87217 |UvS||||     | 51.773|0|0|4|0|0|0|0
5387|GALEXASC J032238.68-671650.5  | 50.66120 | -67.28072 |UvS||||     | 51.773|0|0|4|0|0|0|0
5388|GALEXASC J032018.94-665729.0  | 50.07895 | -66.95808 |UvS||||     | 51.776|0|0|4|0|0|0|0
5389|GALEXASC J032059.44-681040.7  | 50.24768 | -68.17798 |UvS||||     | 51.779|0|0|3|0|0|0|0
5390|MRSS 054-134833| 47.69947 | -68.39220 |G||||19.7r| 51.780|0|0|0|0|0|0|0
5391|GALEXASC J032051.76-670036.4  | 50.21571 | -67.01011 |UvS||||     | 51.792|0|0|4|0|0|0|0
5392|GALEXASC J030531.74-675021.6  | 46.38246 | -67.83913 |G||||19.6r| 51.793|0|0|4|0|0|0|0
